OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_ZERO,OV_NOREV,OV_LTPRV,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
6395,2870_005.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1595.98246096862,a4ad2f55-01b0-44b1-aff9-1e76b79c39c5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6396,2870_006.0,0.984,0,601,767,1046,1533,5381,8097,600,750,1000,1500,5400,8100,UTAH,MAG,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,1058.01877129796,b97cb641-2a24-4af7-83b9-9abf4ab9bf3b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6397,2871_000.0,0.984,-4430,5430,5809,8362,9676,13906,17339,1000,1400,3900,5200,9500,13000,UTAH,MAG,1000,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,610.382106820083,dbfc7306-592c-4a3a-86b4-e283c330bc48,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6398,2871_000.3,1.0918,-2445,3445,2917,3784,4613,5740,6497,1000,450,1300,2200,3300,4100,UTAH,MAG,1000,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,6913.85766602626,25b14f1e-def9-439f-94f8-7a980b9fae0b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6399,2872_000.0,1.0918,-1554,5961,6391,8825,9630,12259,12928,4400,4800,7300,8100,10500,11500,UTAH,MAG,4407,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,1632.65027055964,74ad32e1-bce2-4a43-abfd-2f3b2969ae2c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6400,2872_000.8,0.9593,-4149,7876,8481,10817,12088,14749,16900,3700,4300,6700,7900,10500,13000,UTAH,MAG,3727,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,1493.10273255603,354cbef0-69d7-4b60-abc8-6046dffdd404,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6401,2872_001.5,1.0918,-852,1857,1993,2590,3102,4598,5365,1000,1100,1700,2200,3700,4500,UTAH,MAG,1005,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,2121.90791968792,33b1c49d-4919-4142-8ba7-88f04fac23ef,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6402,2872_002.5,1.0918,146,859,975,1261,1740,3756,4964,1000,1100,1400,1900,3900,5100,UTAH,MAG,1005,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,2107.79938675214,4bb8a4f0-8f58-4213-8451-56ffa9e7ec73,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6403,2872_003.5,1.0918,1428,3581,4046,5001,6665,10125,9201,5000,5500,6400,8100,11500,10500,UTAH,MAG,5009,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,3750.2626597765,2dd1befc-4d91-47ba-b50e-54ba1f852cfb,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6404,2872_005.3,1.0918,-2228,7237,8257,10017,12107,12738,13958,5000,6000,7800,9900,10500,11500,UTAH,MAG,5009,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,868.481877960351,1e6e83e5-4bd1-450e-9a0e-755438455834,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6405,2872_005.7,1.0918,-1987,6996,8012,9437,11581,14333,17310,5000,6000,7400,9600,12500,15500,UTAH,MAG,5009,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,725.328525143793,06734d11-0bee-465c-9e9f-4133675df603,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6406,2872_006.0,1.0918,-2057,7066,8079,9607,11031,13890,12856,5000,6000,7600,9000,12000,11000,UTAH,MAG,5009,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1064.41429351698,e2b8a2ff-6292-4314-9815-418c0617100f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6407,2872_006.5,1.0918,-1643,6293,7478,9288,11161,16332,13030,4600,5800,7600,9500,14500,11500,UTAH,MAG,4650,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1081.48390525879,de2df5ce-cfd2-45ff-90c0-df02cceac496,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6408,2872_007.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,4650,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,473.04877064343,d8553a7c-c3cd-438f-92e4-8fb0bc995669,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6409,2872_007.3,1.0918,302,2366,2750,2773,2961,5517,10361,2700,3100,3100,3300,5800,10500,UTAH,MAG,2668,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,924.980176542179,c8993b2f-7e1a-4fc2-89ee-a313cdeb8227,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6410,2872_007.7,1.0918,373,2295,2443,2627,4393,7203,6182,2700,2800,3000,4800,7600,6600,UTAH,MAG,2668,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,670.552101665456,03c1ad43-12b9-415c-9d68-4d33164a046c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6411,2873_000.0,1.0924,-2308,3308,3523,3770,3670,3833,4214,1000,1200,1500,1400,1500,1900,UTAH,MAG,1000,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1822.82437490433,7ba63541-6869-4061-8bae-f9f98c8174be,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6412,2873_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,1000,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,437.297539489308,84c01d34-3c3d-4b44-8a33-5c4c23b72fcd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6413,2873_001.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,1000,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,656.415186803211,715c4ac6-c348-4043-9209-22af0ce86345,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6414,2875_000.0,1.0946,-10073,14098,16308,11231,11735,13357,13109,4000,6200,1200,1700,3300,3000,UTAH,MAG,4025,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,703.243559542863,8092f3b5-9d79-45d5-9dbb-95a4ba8e7fda,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6415,2875_000.3,1.0924,-9421,13446,16206,17883,17947,19876,19498,4000,6800,8500,8500,10500,10000,UTAH,MAG,4025,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,752.86976823601,d248f867-a53a-452c-a754-8748f5a228a8,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6416,2875_000.7,1.0924,-11127,15152,17449,19920,20628,22912,22560,4000,6300,8800,9500,12000,11500,UTAH,MAG,4025,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1088.930292332,49d0b110-0e1e-41ce-bb2a-0b4fef30f851,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6417,2875_001.2,1.0924,-2687,6712,5817,6890,6664,6826,5681,4000,3100,4200,4000,4100,3000,UTAH,MAG,4025,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1759.79513069365,a435679c-451e-4154-b804-2bd562c7a25f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6418,2875_002.0,1.0924,-86,4111,4556,5187,5434,6200,7289,4000,4500,5100,5300,6100,7200,UTAH,MAG,4025,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1578.31883508036,cfa547b2-a64b-49ea-882c-bce3253174e5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6419,2875_002.8,1.0924,-496,4521,5088,5465,5718,6435,7698,4000,4600,5000,5200,5900,7200,UTAH,MAG,4025,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1068.32503069995,366ffab6-d78d-425f-8ea2-028df89474e1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6420,2875_003.3,1.0924,-383,4408,5541,5891,7056,7627,9190,4000,5200,5500,6700,7200,8800,UTAH,MAG,4025,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,705.89649196725,5f814e9e-e0e1-47e5-b07b-ddd0324fdf88,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6421,2877_000.0,0.984,-1421,2622,2958,3298,3440,4092,4269,1200,1500,1900,2000,2700,2800,UTAH,MAG,1201,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,4182.33540060455,06b68ab4-ff8b-4906-a330-39adaf383d59,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6422,2877_002.0,0.984,-3161,4362,4794,5575,6042,6613,7404,1200,1600,2400,2900,3500,4200,UTAH,MAG,1201,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,1055.87392821286,198da390-f7b9-474e-b7bf-02b3068298aa,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6423,2878_000.0,1.0918,-4643,6004,3569,6358,8805,12786,9129,1400,-1074,1700,4200,8100,4500,UTAH,MAG,1361,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,583.924171369768,15245be7-03bd-48b2-95db-a6fd736cdba0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6424,2878_000.3,1.0918,-9348,10709,7735,9560,12681,18214,13794,1400,-1613,200,3300,8900,4400,UTAH,MAG,1361,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1974.06684632827,7ef96fa8-e628-440d-90e5-3e5edcf7d999,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6425,2878_001.2,1.0918,-10583,11944,10612,14469,25886,41927,30280,1400,30,3900,15500,31500,19500,UTAH,MAG,1361,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1766.47495542938,b5a4453d-23ea-45cf-8054-fbc553d7ea74,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6426,2878_002.0,1.0918,-5970,7331,8689,11825,12418,15628,19428,1400,2700,5900,6400,9700,13500,UTAH,MAG,1361,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,1630.31740653863,fc151540-67e3-4717-8709-8533b82b1a1b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6427,2878_002.8,1.0924,-11051,13922,17024,30206,30175,36601,31317,2900,6000,19000,19000,25500,20500,UTAH,MAG,2871,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,521.674652633419,7bd4e0ff-526e-49e0-bc99-65bdb1be8ad6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6428,2878_003.1,1.0924,-9725,12596,14634,27076,28110,33441,26037,2900,4900,17500,18500,23500,16500,UTAH,MAG,2871,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1109.28461767723,df765608-e44d-4484-83de-f1527f904e26,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6429,2878_003.6,1.0918,-13503,15716,18252,29467,29899,33543,25279,2200,4700,16000,16500,20000,12000,UTAH,MAG,2213,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1655.71067706283,9ce196b4-1872-466c-873c-67868208cc88,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6430,2878_004.4,1.0918,-14222,16435,19094,31083,31821,35281,27251,2200,4900,17000,17500,21000,13000,UTAH,MAG,2213,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1093.87815076715,5d1c6fe7-6c2e-4d6a-a514-3929d46b67d6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6431,2878_004.9,1.0924,-19081,20193,24528,32413,35125,38573,31578,1100,5400,13500,16000,19500,12500,UTAH,MAG,1112,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1039.51652936192,ae37b66f-37d4-488a-92bb-e90cccb83597,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6432,2878_005.4,1.0924,-27397,28503,49808,46851,40460,43422,37581,1100,22500,19500,13000,16000,10000,UTAH,MAG,1106,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1066.28459019552,532ca98d-64b6-4728-a8a1-34606f7f9de6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6433,2878_005.9,1.0946,-15842,16948,45355,41366,39297,41917,36797,1100,29500,25500,23500,26000,21000,UTAH,MAG,1106,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,667.557112589651,39137664-75ed-477d-84f5-c11d3f43023e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6434,2878_006.8,1.0924,-17343,18455,16890,18832,17834,18452,16962,1100,-453,1500,500,1100,-381,UTAH,MAG,1112,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,396.293777557633,c94b5b21-e150-4c47-9348-baa42085bbda,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6435,2878_007.0,1.0924,-10804,11916,10533,11798,11668,12235,9445,1100,-271,1000,850,1400,-1359,UTAH,MAG,1112,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,246.59688510105,ae93e8ce-7796-4aa5-9675-5208aa496243,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6436,2879_000.0,1.0924,0,5706,2091,2486,2315,2569,2973,5700,2100,2500,2300,2600,3000,UTAH,MAG,6096,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,1,0,0,0,1833.04487964285,eea0bb38-237b-4740-b9b5-c6ba31497175,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6437,2879_000.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTAH,MAG,6096,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1627.18094047494,b92c8454-264a-4314-9287-d6acb191315b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6438,2880_000.0,1.0918,-4521,5049,6282,9390,16936,29315,15863,550,1800,4900,12500,25000,11500,UTAH,MAG,528,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1083.21750918504,264d1855-c453-4a99-b806-e5f6c8031caa,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6439,2880_000.5,1.0918,-4458,4986,6134,9245,16817,28731,15379,550,1700,4800,12500,24500,11000,UTAH,MAG,528,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1085.89578285747,263c523d-245a-4785-808a-71c6fec60fbc,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6440,2880_001.0,1.0924,-4931,5459,6140,9639,17396,29260,15735,550,1200,4700,12500,24500,11000,UTAH,MAG,528,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1090.6193298757,88b43bf2-ff96-4dd9-8079-f0c04facaba6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6441,2880_001.5,1.0924,-2212,2740,1896,5981,16786,28435,14784,550,-316,3800,14500,26000,12500,UTAH,MAG,528,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,914.315281433376,55670a74-d4f7-4197-bc87-649182f29c63,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6442,2880_002.0,1.0924,-3451,3979,3191,1610,1430,1121,1342,550,-260,-1841,-2021,-2330,-2109,UTAH,MAG,528,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1242.61881237989,2ee6b498-087d-4bda-b830-3115938cd886,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6443,2880_002.6,1.0924,-130,1181,1202,1292,1288,1750,2751,1100,1100,1200,1200,1600,2600,UTAH,MAG,1051,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,912.13233900926,0fdeaca8-7e36-48a5-89b4-b78cbb6fe550,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6444,2880_003.0,1.0924,-1435,2486,2469,2676,2724,2999,4366,1100,1000,1200,1300,1600,2900,UTAH,MAG,1051,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1198.78020646894,1fc103f6-77d1-4a50-bfa8-5cfad672ec2c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6445,2881_000.0,0.984,-57,1773,3474,6424,3226,7051,6667,1700,3400,6400,3200,7000,6600,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,1,0,2682.43403110986,c7986144-8466-493e-8291-8f6bc5770daa,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6446,2881_001.3,0.984,-56,1772,3474,6369,3200,7378,11176,1700,3400,6300,3100,7300,11000,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,1,0,1481.09062729269,d72a27f6-059c-483c-9350-07841f413436,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6447,2881_002.0,0.984,-58,1774,3475,6364,3144,4989,12063,1700,3400,6300,3100,4900,12000,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,1,0,1686.2361945813,9ff92416-4d42-48cc-985f-a91ef8d6316c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6448,2881_002.8,1.0918,115,1601,3412,6456,5899,10669,17189,1700,3500,6600,6000,11000,17500,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,1,0,1352.95619047994,bf33ccba-c2a3-4f52-8955-a9d4ae39ff71,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6449,2881_003.4,1.0918,-288,2004,4398,6134,2442,4425,9549,1700,4100,5800,2200,4100,9300,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,1,0,2768.72706954726,65cd5dbc-9bc8-46cd-a63d-336c7376853b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6450,2881_004.7,1.0924,-11415,13131,18840,24883,19832,24748,16907,1700,7400,13500,8400,13500,5500,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1957.86227948114,48abf72b-c100-4a10-8712-7900de17160d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6451,2881_005.7,1.0918,-12788,14504,19589,25456,22308,26908,17165,1700,6800,12500,9500,14000,4400,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1866.92025207496,845da29c-3978-4411-a0a5-e87e905447ab,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6452,2881_006.5,0.984,-14921,16637,22622,29202,31175,36704,25104,1700,7700,14500,16500,22000,10000,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,1220.43263640439,61decbd4-f2af-4d00-b50e-857ec2178f9d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6453,2881_007.1,0.984,-17147,18863,27295,35320,40600,53901,36687,1700,10000,18000,23500,37000,19500,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,3204.42833723341,662c7520-43af-417a-a1c4-858f68b0d371,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6454,2881_008.6,1.0924,-17904,19620,28484,35952,41970,51421,38738,1700,10500,18000,24000,33500,21000,UTAH,MAG,1716,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,2254.28269373306,aa4c1537-9d61-4deb-b6b4-5d6b9780d46d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6455,2881_009.7,1.0924,4780,13932,20611,27809,37144,32109,26373,18500,25500,32500,42000,37000,31000,UTAH,MAG,18712,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1372.0074449687,871be2c7-afc2-4214-bcbb-ec1ee3b2d2c1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6456,2881_010.3,1.0924,-6999,25711,31810,33393,38482,31704,27508,18500,25000,26500,31500,24500,20500,UTAH,MAG,18712,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,891.204609562775,93127a7e-061a-4b51-b958-8ccc2675fcce,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6457,2881_010.8,1.0918,-10400,29112,34297,35234,37587,32965,30907,18500,24000,25000,27000,22500,20500,UTAH,MAG,18712,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,2365.0070953671,df2ff08a-c0b3-4d1c-997d-534d40a7e07f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6458,2881_011.9,1.0918,-6840,25552,23694,27275,30404,33210,17075,18500,17000,20500,23500,26500,10000,UTAH,MAG,18712,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,2074.51728651733,6fd20256-5180-4e15-affe-86b9576c68f0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6459,2882_000.0,1.0924,-3113,3991,4852,6419,5252,3632,3974,900,1700,3300,2100,500,850,UTAH,MAG,878,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1086.62955429449,f3d0c852-b9b4-400f-83fe-742d0c37e4fc,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6460,2882_000.5,1.0924,-2726,3604,4319,5891,4482,3149,3536,900,1600,3200,1800,400,800,UTAH,MAG,878,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1085.32317046431,b07167f0-6cfd-49d7-a758-e4e7187692f1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6461,2882_001.0,1.0924,-4468,5346,6392,6296,5292,3416,3975,900,1900,1800,800,-1052,-493,UTAH,MAG,878,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1085.09438336462,06b3a573-cb53-40e1-b41d-15b97d8f2985,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6462,2882_001.5,1.0924,-3402,4280,5057,4999,4325,3955,4243,900,1700,1600,900,550,850,UTAH,MAG,878,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,907.699603259541,1382a43e-337c-4021-81e7-cec00cab80b1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6463,2883_007.5,1.0918,-3514,4514,11349,11485,18668,25143,104714,1000,7800,8000,15000,21500,101000,UTAH,MAG,1000,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,1049.21654056891,88c4184d-1120-4a76-96c9-b1c969890301,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6464,2883_008.0,1.0924,-2831,3831,15589,10136,15495,19197,90316,1000,13000,7300,12500,16500,87500,UTAH,MAG,1000,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,2439.40784747313,35de9578-739d-45f9-b949-50aada302153,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6465,2884_000.0,1.0946,-838,2539,2634,2837,2593,2686,4338,1700,1800,2000,1800,1800,3500,UTAH,MAG,1701,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,0,0,1490.99920339957,78e01f48-c9f5-4e79-a34f-b4c55c612041,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6466,2885_000.0,1.0918,-4539,5039,4282,6062,4845,4846,9123,500,-257,1500,300,300,4600,UTAH,MAG,500,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,2128.95902701376,e085916d-7fdf-4a21-8680-bfbed8d658e3,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6467,2886_000.0,1.0946,-69,8400,8648,8050,8787,9299,7819,8300,8600,8000,8700,9200,7800,UTAH,MAG,8331,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,1,0,0,0,408.670596506616,8677eeed-3e5e-409a-973c-ff2dd3866381,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6468,2886_000.2,1.0946,-5888,9161,9173,9102,9905,10153,8920,3300,3300,3200,4000,4300,3000,UTAH,MAG,3273,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,333.392344875532,7b4820a1-1e87-4229-8c5a-a44a4ab8940c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6469,2886_000.3,1.0946,-4106,7379,6175,6318,6426,6966,7137,3300,2100,2200,2300,2900,3000,UTAH,MAG,3273,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,616.616688629361,37152e11-c52a-4be9-abd8-9fdf6d70147b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6470,2886_000.6,1.0924,-4415,7172,4124,4282,4478,4840,4882,2800,-291,-133,60,400,450,UTAH,MAG,2757,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1253.08852468445,04296960-8c73-4a0c-8b84-ffa2bf47037f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6471,2886_002.3,1.0924,-2384,2394,8195,8738,8242,8544,9310,10,5800,6400,5900,6200,6900,UTAH,MAG,10,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,0,0,1,0,2887.7632738101,4749bca8-f8ba-4658-bb5d-13f32692bdf7,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6472,2886_003.7,1.0924,-2199,2209,7536,8138,8137,8301,10164,10,5300,5900,5900,6100,8000,UTAH,MAG,10,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,1058.35961991792,1a57828b-da4e-45b9-a0bf-7e061160d99a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
6473,2887_000.0,1.0924,-3850,10408,10680,10260,10466,11222,10257,6600,6800,6400,6600,7400,6400,UTAH,MAG,6558,0,0,0,0,0,0, ,0,1,0,0,0,0,1,0,1,0,0,0,1601.0392907907,75ea36c4-66eb-40cd-99b7-d1fb37e64959,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
